employee_id,timestamp,location,cpu,memory_percent,disk_percent,network_sent,network_received,process_count,is_suspicious
emp_0716,2025-05-15 13:57:04,Bahawalpur,34.49,59.15,53.11,140.46,96.05,44.62,0
emp_1701,2025-05-15 00:34:57,Islamabad,100.0,90.56,84.13,1000.0,615.59,100.0,1
emp_1943,2025-05-15 13:05:06,Bahawalpur,9.61,30.25,53.75,31.29,35.07,78.1,0
emp_0907,2025-05-15 10:56:12,Bahawalpur,30.13,56.18,56.63,98.88,107.9,45.03,0
emp_1320,2025-05-15 14:39:25,Bahawalpur,65.09,41.6,68.22,74.76,189.51,66.06,0
emp_1130,2025-05-15 11:55:04,Bahawalpur,8.66,25.36,47.56,146.21,78.25,58.88,0
emp_0894,2025-05-15 10:26:17,Bahawalpur,11.71,52.08,59.9,109.67,148.44,41.88,1
emp_1151,2025-05-15 15:15:24,Bahawalpur,33.78,80.0,58.72,144.97,206.81,78.34,0
emp_1573,2025-05-15 13:04:06,Bahawalpur,54.74,61.67,48.55,159.85,35.07,48.81,0
emp_1978,2025-05-15 20:08:03,Rawalpindi,90.0,76.37,74.49,446.02,472.56,177.85,1
emp_0773,2025-05-15 16:15:05,Bahawalpur,28.75,52.24,67.85,87.97,67.1,64.66,0
emp_1310,2025-05-15 12:18:11,Bahawalpur,28.29,29.77,72.17,59.33,10.0,55.73,0
emp_1149,2025-05-15 14:22:04,Bahawalpur,52.97,36.57,66.01,10.0,117.22,59.5,0
emp_1380,2025-05-15 14:37:51,Bahawalpur,48.63,20.0,71.6,78.78,113.55,45.01,0
emp_1593,2025-05-15 13:18:42,Bahawalpur,5.0,75.6,57.26,71.07,162.26,73.63,0
emp_1210,2025-05-15 12:39:43,Bahawalpur,28.8,55.2,67.04,89.68,91.44,39.17,0
emp_1191,2025-05-15 10:20:57,Bahawalpur,19.66,43.34,54.37,68.84,122.24,45.59,0
emp_0457,2025-05-15 14:14:51,Bahawalpur,33.25,53.57,77.49,86.17,93.27,22.77,0
emp_0310,2025-05-15 22:30:06,Rawalpindi,96.78,86.83,79.33,530.38,480.19,151.36,0
emp_0952,2025-05-15 16:24:35,Bahawalpur,28.39,49.49,42.96,165.18,130.77,21.21,0
emp_1656,2025-05-15 16:58:15,Bahawalpur,25.7,36.09,80.92,61.1,95.92,42.13,0
emp_1235,2025-05-15 14:10:51,Bahawalpur,32.69,51.63,79.09,129.45,149.83,62.67,0
emp_1537,2025-05-15 10:45:21,Bahawalpur,40.33,36.57,51.2,30.9,162.06,79.01,0
emp_1769,2025-05-15 16:55:25,Bahawalpur,30.22,39.03,89.22,133.61,77.78,20.0,0
emp_1706,2025-05-15 16:40:03,Bahawalpur,9.0,62.67,73.62,10.0,199.08,96.96,0
emp_0801,2025-05-15 10:38:33,Bahawalpur,39.45,60.15,61.68,82.72,102.15,44.08,0
emp_1501,2025-05-15 11:35:07,Bahawalpur,30.04,76.08,76.49,147.9,134.59,73.06,0
emp_0650,2025-05-15 14:40:36,Bahawalpur,29.29,72.82,33.75,147.2,111.27,47.96,0
emp_0725,2025-05-15 09:08:56,Bahawalpur,26.81,30.34,71.8,160.96,129.2,77.97,0
emp_0797,2025-05-15 02:36:10,Rawalpindi,93.22,80.15,77.77,683.26,499.55,150.3,1
emp_0272,2025-05-15 11:04:39,Bahawalpur,36.6,62.7,85.5,60.61,148.45,44.14,0
emp_1570,2025-05-15 15:38:41,Bahawalpur,40.67,55.29,80.54,112.61,91.77,89.63,0
emp_0128,2025-05-15 13:53:14,Bahawalpur,41.31,57.62,49.44,144.27,23.49,20.0,1
emp_0396,2025-05-15 12:02:06,Bahawalpur,15.84,25.7,62.8,147.7,66.76,50.73,0
emp_1267,2025-05-15 10:11:48,Bahawalpur,6.63,24.24,71.44,95.12,92.84,81.18,0
emp_1127,2025-05-15 11:41:55,Bahawalpur,32.66,59.78,76.73,109.13,159.48,45.51,0
emp_0427,2025-05-15 19:42:31,Rawalpindi,95.15,84.73,83.33,439.98,413.55,169.48,0
emp_1055,2025-05-15 13:34:17,Bahawalpur,31.27,48.07,51.83,117.29,167.17,36.64,1
emp_0740,2025-05-15 10:53:14,Bahawalpur,23.04,32.34,89.91,66.33,40.64,58.86,0
emp_1565,2025-05-15 12:28:54,Bahawalpur,34.35,80.0,46.12,34.94,54.03,57.82,0
emp_1976,2025-05-15 02:19:20,Rawalpindi,90.0,100.0,78.21,732.62,622.69,124.89,1
emp_0116,2025-05-15 13:55:50,Bahawalpur,31.28,47.16,34.7,61.58,112.24,45.02,0
emp_0255,2025-05-15 11:48:36,Bahawalpur,38.58,67.46,50.69,63.98,92.03,48.94,0
emp_0419,2025-05-15 09:50:50,Bahawalpur,23.67,51.64,76.32,52.22,175.45,50.52,0
emp_0127,2025-05-15 12:42:41,Bahawalpur,54.69,33.5,67.18,126.95,56.96,77.08,0
emp_1355,2025-05-15 09:15:36,Bahawalpur,7.64,41.46,57.95,25.68,48.5,20.0,0
emp_0516,2025-05-15 09:18:18,Bahawalpur,55.26,48.41,50.1,64.06,148.96,38.39,0
emp_1872,2025-05-15 15:47:41,Bahawalpur,42.91,63.7,75.18,75.19,96.08,42.61,0
emp_0083,2025-05-15 10:42:48,Bahawalpur,39.35,74.56,57.41,43.55,96.67,20.0,0
emp_1274,2025-05-15 09:46:18,Bahawalpur,46.04,70.72,66.56,10.0,81.38,21.38,0
emp_1065,2025-05-15 16:55:06,Bahawalpur,28.11,63.11,74.89,93.59,117.95,56.72,0
emp_0649,2025-05-15 00:43:22,Karachi,90.01,70.0,99.21,480.43,402.77,190.33,1
emp_1192,2025-05-15 14:54:15,Bahawalpur,5.0,56.88,62.99,126.1,24.37,44.09,0
emp_0429,2025-05-15 12:09:53,Bahawalpur,51.25,46.92,59.5,64.79,52.97,54.22,0
emp_1645,2025-05-15 12:15:36,Bahawalpur,29.97,29.82,60.4,125.35,81.55,35.27,0
emp_0139,2025-05-15 16:27:25,Bahawalpur,42.04,56.72,51.21,47.68,126.15,48.57,0
emp_1596,2025-05-15 03:31:32,Karachi,90.0,73.75,94.27,595.42,388.17,166.03,1
emp_1348,2025-05-15 10:46:42,Bahawalpur,31.85,23.8,78.32,31.67,61.59,66.9,0
emp_1301,2025-05-15 01:29:18,Islamabad,99.84,100.0,77.17,721.33,790.57,100.0,0
emp_1489,2025-05-15 09:35:34,Bahawalpur,14.93,48.43,83.92,180.6,98.34,20.0,0
emp_0892,2025-05-15 13:48:45,Bahawalpur,35.11,42.51,90.0,58.33,177.2,52.19,0
emp_0046,2025-05-15 13:16:29,Bahawalpur,35.96,38.79,55.79,29.86,94.59,72.24,0
emp_1693,2025-05-15 11:00:36,Bahawalpur,43.36,32.29,66.4,106.32,55.9,51.59,0
emp_1256,2025-05-15 19:11:43,Karachi,100.0,84.85,77.58,679.54,750.05,169.27,1
emp_1111,2025-05-15 16:06:40,Bahawalpur,26.62,51.98,40.72,100.03,99.67,51.35,0
emp_1222,2025-05-15 15:11:35,Bahawalpur,6.3,46.35,45.95,101.3,186.34,58.24,0
emp_0776,2025-05-15 07:00:21,Rawalpindi,97.84,79.18,86.29,776.13,300.0,121.86,0
emp_0725,2025-05-15 15:14:41,Bahawalpur,45.0,53.91,60.32,155.19,113.91,32.25,0
emp_1364,2025-05-15 13:20:04,Bahawalpur,11.22,68.04,68.51,60.69,162.74,46.78,0
emp_0093,2025-05-15 10:32:35,Bahawalpur,29.63,56.19,53.55,75.67,169.01,61.19,0
emp_0343,2025-05-15 11:24:54,Bahawalpur,37.46,53.21,72.37,40.81,214.61,42.18,0
emp_1151,2025-05-15 14:05:28,Bahawalpur,35.95,54.99,62.05,63.59,94.47,58.33,0
emp_0950,2025-05-15 14:17:07,Bahawalpur,54.18,50.06,67.32,92.39,23.2,24.28,0
emp_0964,2025-05-15 09:53:31,Bahawalpur,5.0,41.26,43.83,101.14,157.77,57.47,0
emp_1753,2025-05-15 21:48:37,Faisalabad,100.0,82.67,70.0,300.0,560.13,191.59,0
emp_0930,2025-05-15 12:53:08,Bahawalpur,12.86,75.52,36.72,22.25,84.04,52.71,0
emp_1228,2025-05-15 15:24:35,Bahawalpur,17.75,57.21,83.84,81.23,30.45,63.21,0
emp_1656,2025-05-15 15:22:45,Bahawalpur,33.12,52.52,61.41,45.15,114.88,82.54,0
emp_0759,2025-05-15 13:09:31,Bahawalpur,34.27,40.24,81.13,82.98,84.66,57.89,0
emp_0242,2025-05-15 10:32:21,Bahawalpur,28.02,66.88,68.43,195.91,95.43,20.36,0
emp_0106,2025-05-15 14:32:45,Bahawalpur,31.7,61.92,58.37,73.26,123.23,48.33,0
emp_1733,2025-05-15 14:27:53,Bahawalpur,24.63,47.16,90.0,131.02,65.89,63.68,0
emp_1223,2025-05-15 12:14:26,Bahawalpur,16.8,25.18,59.4,111.16,81.73,75.37,0
emp_0609,2025-05-15 14:33:07,Bahawalpur,38.04,46.6,68.75,67.48,87.8,61.13,0
emp_0662,2025-05-15 12:18:48,Bahawalpur,24.67,35.69,51.5,119.61,41.4,74.15,1
emp_1304,2025-05-15 13:59:55,Bahawalpur,16.85,58.02,60.07,116.58,188.88,20.0,0
emp_1637,2025-05-15 10:12:39,Bahawalpur,45.91,49.52,47.09,180.06,42.33,63.49,0
emp_0246,2025-05-15 16:14:48,Bahawalpur,21.7,45.49,51.91,75.41,61.57,34.79,0
emp_1016,2025-05-15 13:17:29,Bahawalpur,46.29,25.84,30.0,119.49,58.66,61.37,0
emp_0844,2025-05-15 14:20:08,Bahawalpur,6.89,68.22,57.34,58.47,144.55,30.33,0
emp_0630,2025-05-15 10:57:30,Bahawalpur,20.57,56.35,52.59,101.19,125.02,39.56,0
emp_0560,2025-05-15 09:11:29,Bahawalpur,30.6,50.46,74.96,108.33,134.25,58.93,0
emp_1128,2025-05-15 20:07:07,Faisalabad,91.26,71.37,90.21,672.92,593.8,146.88,1
emp_1039,2025-05-15 12:32:40,Bahawalpur,5.0,45.54,46.0,28.82,109.08,56.24,0
emp_1057,2025-05-15 16:36:39,Bahawalpur,32.37,51.32,73.37,123.39,126.49,73.19,0
emp_0170,2025-05-15 10:04:20,Bahawalpur,45.57,57.63,69.49,132.81,10.0,50.2,0
emp_1896,2025-05-15 10:02:12,Bahawalpur,38.4,52.45,64.34,93.73,193.29,59.62,1
emp_0466,2025-05-15 12:25:13,Bahawalpur,35.98,66.98,52.46,147.53,10.0,37.68,0
emp_1330,2025-05-15 11:36:13,Bahawalpur,16.58,41.86,56.46,57.24,10.0,33.63,0
emp_0080,2025-05-15 12:01:07,Bahawalpur,25.11,51.7,56.36,106.14,164.35,47.51,0
emp_0469,2025-05-15 12:32:40,Bahawalpur,34.3,71.07,74.39,81.19,152.73,20.0,0
emp_0828,2025-05-15 14:35:41,Bahawalpur,32.92,49.15,40.27,128.13,48.98,61.09,0
emp_0744,2025-05-15 16:17:34,Bahawalpur,43.37,49.25,75.35,43.4,10.0,51.51,0
emp_0266,2025-05-15 15:08:27,Bahawalpur,20.28,36.87,80.02,87.25,82.42,56.87,0
emp_1642,2025-05-15 10:49:59,Bahawalpur,5.0,55.76,34.49,193.78,145.32,41.95,0
emp_1968,2025-05-15 09:29:44,Bahawalpur,24.13,44.92,77.1,77.44,102.3,54.45,0
emp_0469,2025-05-15 12:53:08,Bahawalpur,43.8,53.2,49.07,140.03,80.93,63.88,0
emp_0891,2025-05-15 13:13:56,Bahawalpur,33.35,68.81,72.05,60.05,106.46,64.68,0
emp_0825,2025-05-15 13:15:48,Bahawalpur,47.94,41.25,55.57,30.44,74.21,45.15,0
emp_1700,2025-05-15 13:44:20,Bahawalpur,11.58,50.71,58.23,111.14,103.36,25.42,0
emp_0045,2025-05-15 14:00:57,Bahawalpur,46.78,69.12,57.42,154.92,117.88,51.29,0
emp_0949,2025-05-15 04:17:00,Lahore,91.14,70.0,75.78,300.0,620.08,155.75,1
emp_0724,2025-05-15 11:13:45,Bahawalpur,8.72,69.43,67.51,30.46,65.36,46.58,0
emp_1912,2025-05-15 11:48:06,Bahawalpur,12.95,25.62,60.9,116.63,10.0,58.71,0
emp_0524,2025-05-15 13:03:45,Bahawalpur,32.75,74.47,32.83,132.56,98.91,48.59,0
emp_0841,2025-05-15 13:49:43,Bahawalpur,39.4,43.63,67.8,87.9,111.93,51.65,0
emp_0777,2025-05-15 01:32:11,Lahore,90.09,78.31,76.11,611.44,572.6,166.91,1
emp_0416,2025-05-15 16:28:12,Bahawalpur,30.23,61.61,65.49,85.42,78.3,75.56,1
emp_0744,2025-05-15 16:33:05,Bahawalpur,47.23,49.97,48.85,219.28,71.7,38.26,0
emp_1366,2025-05-15 23:28:33,Islamabad,91.99,82.7,78.21,538.96,498.44,151.58,1
emp_1172,2025-05-15 14:12:15,Bahawalpur,19.92,40.01,60.59,121.29,201.76,50.94,1
emp_1294,2025-05-15 13:16:03,Bahawalpur,18.72,64.06,59.14,101.74,171.96,20.0,0
emp_1523,2025-05-15 13:32:02,Bahawalpur,14.24,40.18,52.61,84.02,75.49,63.98,0
emp_0474,2025-05-15 10:01:28,Bahawalpur,38.78,30.34,66.63,76.42,143.29,57.61,0
emp_1139,2025-05-15 14:00:06,Bahawalpur,31.36,22.03,53.95,126.39,10.0,64.1,0
emp_1801,2025-05-15 17:46:59,Karachi,90.37,74.43,78.83,803.78,383.24,160.48,1
emp_0343,2025-05-15 10:32:24,Bahawalpur,21.43,47.54,72.96,138.56,123.7,70.59,0
emp_0620,2025-05-15 15:52:23,Bahawalpur,69.64,20.0,53.35,105.64,103.04,61.26,0
emp_0586,2025-05-15 06:14:44,Lahore,92.46,84.96,77.25,300.0,510.6,143.2,1
emp_1521,2025-05-15 11:12:17,Bahawalpur,40.79,58.52,56.77,141.02,151.84,62.12,0
emp_0047,2025-05-15 14:17:03,Bahawalpur,5.0,29.0,56.26,41.85,79.33,50.65,0
emp_1907,2025-05-15 10:58:33,Bahawalpur,53.73,28.85,59.5,124.78,47.09,20.0,1
emp_0917,2025-05-15 13:40:01,Bahawalpur,41.94,47.47,83.0,85.89,146.94,85.67,0
emp_1778,2025-05-15 14:32:42,Bahawalpur,34.06,55.53,47.42,91.2,79.12,51.83,0
emp_1863,2025-05-15 11:19:31,Bahawalpur,32.16,52.23,70.32,114.05,132.5,61.43,0
emp_0047,2025-05-15 16:54:31,Bahawalpur,37.1,39.46,56.43,123.32,126.03,28.41,0
emp_0289,2025-05-15 16:58:02,Bahawalpur,22.28,44.43,67.66,182.13,205.79,59.12,0
emp_1424,2025-05-15 11:14:34,Bahawalpur,17.3,67.71,75.85,122.21,153.82,41.81,0
emp_1804,2025-05-15 09:18:22,Bahawalpur,23.76,50.97,61.49,117.66,113.02,44.47,0
emp_1366,2025-05-15 04:12:05,Islamabad,97.39,79.02,89.48,564.41,716.48,155.99,1
emp_0148,2025-05-15 13:47:44,Bahawalpur,48.14,54.87,61.79,72.3,159.43,83.25,0
emp_0293,2025-05-15 14:17:24,Bahawalpur,25.37,46.04,55.2,80.49,184.64,20.0,0
emp_1823,2025-05-15 14:06:14,Bahawalpur,20.4,40.85,63.29,116.84,112.26,81.31,0
emp_0981,2025-05-15 15:14:21,Bahawalpur,29.29,62.05,52.97,40.33,153.03,20.0,0
emp_1656,2025-05-15 14:36:07,Bahawalpur,31.91,68.0,49.44,124.16,104.43,50.84,0
emp_0501,2025-05-15 16:44:07,Bahawalpur,32.23,62.25,61.83,86.14,217.18,73.97,0
emp_0954,2025-05-15 11:22:19,Bahawalpur,38.51,67.26,76.06,150.31,136.52,20.0,0
emp_1598,2025-05-15 10:09:59,Bahawalpur,49.36,63.59,50.65,90.85,113.75,22.26,0
emp_1007,2025-05-15 12:14:34,Bahawalpur,33.25,69.21,80.94,49.73,81.75,51.9,0
emp_1577,2025-05-15 09:03:40,Bahawalpur,49.75,22.9,49.12,10.0,116.09,25.56,0
emp_1972,2025-05-15 10:00:57,Bahawalpur,34.59,57.6,34.92,82.04,49.36,47.97,0
emp_1237,2025-05-15 13:31:23,Bahawalpur,33.87,38.88,59.69,48.02,151.18,33.26,0
emp_1446,2025-05-15 09:04:06,Bahawalpur,21.63,20.0,64.52,63.73,195.66,69.94,0
emp_1272,2025-05-15 16:21:45,Bahawalpur,50.11,55.47,67.88,48.94,96.97,31.86,0
emp_0201,2025-05-15 11:06:40,Bahawalpur,32.86,55.17,35.07,88.66,107.78,51.76,0
emp_1200,2025-05-15 06:38:56,Rawalpindi,91.0,100.0,70.0,759.31,390.45,200.0,1
emp_0691,2025-05-15 10:16:48,Bahawalpur,13.71,74.23,60.42,10.0,10.0,38.65,0
emp_1959,2025-05-15 11:25:32,Bahawalpur,11.39,33.76,60.81,101.04,114.71,83.42,1
emp_1070,2025-05-15 11:58:52,Bahawalpur,36.17,41.53,68.22,105.13,123.27,66.93,0
emp_0275,2025-05-15 11:03:33,Bahawalpur,46.54,35.58,50.94,66.01,75.19,73.57,0
emp_1105,2025-05-15 13:11:01,Bahawalpur,16.86,52.63,60.74,56.77,124.14,31.74,0
emp_1568,2025-05-15 04:17:28,Karachi,90.0,70.0,93.86,488.51,738.41,120.98,0
emp_0311,2025-05-15 12:22:31,Bahawalpur,35.58,42.06,77.26,112.52,62.76,38.63,0
emp_0418,2025-05-15 09:46:50,Bahawalpur,36.35,60.28,58.16,25.09,114.87,43.2,0
emp_1839,2025-05-15 15:22:15,Bahawalpur,43.12,57.96,90.0,91.56,121.81,39.87,0
emp_1306,2025-05-15 03:43:04,Lahore,92.89,100.0,72.07,557.15,300.0,164.07,1
emp_1517,2025-05-15 13:28:57,Bahawalpur,9.43,48.33,53.68,60.01,97.34,52.51,0
emp_1213,2025-05-15 11:30:10,Bahawalpur,43.79,65.0,65.42,110.88,10.0,61.02,0
emp_0779,2025-05-15 10:58:30,Bahawalpur,23.14,75.6,41.48,145.91,10.95,58.7,0
emp_1881,2025-05-15 12:22:58,Bahawalpur,24.3,28.1,44.11,158.63,80.75,30.25,0
emp_1705,2025-05-15 12:33:05,Bahawalpur,8.04,39.79,58.1,159.59,90.59,53.42,0
emp_1594,2025-05-15 12:43:40,Bahawalpur,23.64,63.55,45.16,114.61,122.3,55.96,0
emp_1412,2025-05-15 10:23:32,Bahawalpur,22.5,64.27,68.01,14.32,67.8,60.86,0
emp_1072,2025-05-15 20:10:04,Rawalpindi,100.0,77.3,87.5,540.23,795.4,136.81,1
emp_0810,2025-05-15 14:44:54,Bahawalpur,32.48,55.7,51.9,85.73,68.09,55.18,0
emp_0466,2025-05-15 11:13:01,Bahawalpur,5.0,50.51,81.26,174.82,134.12,75.4,0
emp_0963,2025-05-15 17:01:58,Karachi,91.95,72.81,81.55,722.03,591.7,122.35,1
emp_0347,2025-05-15 11:12:21,Bahawalpur,18.6,63.35,59.24,96.31,75.74,52.09,0
emp_1591,2025-05-15 15:03:25,Bahawalpur,50.82,65.45,58.03,112.46,125.95,47.9,0
emp_0453,2025-05-15 15:04:04,Bahawalpur,39.6,22.37,45.81,107.09,29.78,44.06,0
emp_1212,2025-05-15 11:35:29,Bahawalpur,5.0,40.68,64.43,97.91,129.45,60.05,0
emp_1542,2025-05-15 09:56:13,Bahawalpur,31.65,35.48,90.0,197.26,117.37,20.11,0
emp_0261,2025-05-15 16:58:31,Bahawalpur,33.21,53.38,54.52,93.38,10.0,74.17,0
emp_1196,2025-05-15 16:01:33,Bahawalpur,22.43,32.2,61.39,140.18,139.79,26.09,0
emp_0089,2025-05-15 09:21:02,Bahawalpur,21.2,51.15,62.75,130.97,100.72,53.8,0
emp_1257,2025-05-15 15:09:13,Bahawalpur,10.07,28.66,68.65,103.37,121.53,63.86,0
emp_1275,2025-05-15 10:21:05,Bahawalpur,52.08,67.79,60.27,69.97,94.0,53.07,0
emp_1394,2025-05-15 11:30:21,Bahawalpur,13.32,53.83,38.55,178.08,185.08,36.72,0
emp_0413,2025-05-15 11:57:03,Bahawalpur,11.72,46.81,55.9,45.98,41.91,65.33,0
emp_1779,2025-05-15 09:58:37,Bahawalpur,44.25,34.5,57.67,114.19,42.05,53.8,0
emp_1108,2025-05-15 14:47:43,Bahawalpur,5.0,27.96,58.21,29.73,10.0,61.37,0
emp_0387,2025-05-15 16:29:00,Bahawalpur,44.78,56.16,54.95,121.21,94.96,55.82,0
emp_0318,2025-05-15 15:29:11,Bahawalpur,8.5,71.07,48.94,111.76,73.47,43.64,0
emp_1639,2025-05-15 15:51:25,Bahawalpur,17.14,53.82,30.0,25.91,216.13,58.76,0
emp_0393,2025-05-15 10:43:22,Bahawalpur,37.96,51.5,73.86,37.62,70.91,89.97,0
emp_1756,2025-05-15 13:32:53,Bahawalpur,5.0,62.68,68.75,184.53,87.48,100.0,0
emp_0772,2025-05-15 14:04:56,Bahawalpur,35.09,69.76,42.19,87.81,73.96,31.8,0
emp_1189,2025-05-15 13:36:38,Bahawalpur,24.06,60.74,55.66,165.15,122.74,60.93,1
emp_1195,2025-05-15 11:27:16,Bahawalpur,22.19,71.43,44.2,163.06,129.46,32.39,0
emp_0194,2025-05-15 12:26:09,Bahawalpur,23.47,72.71,60.83,10.0,132.02,75.33,0
emp_1540,2025-05-15 16:00:56,Bahawalpur,44.29,44.1,59.64,147.37,149.39,44.62,0
emp_1497,2025-05-15 10:53:54,Bahawalpur,22.94,80.0,58.74,117.59,141.61,23.82,1
emp_0280,2025-05-15 15:06:51,Bahawalpur,47.95,59.85,64.21,121.14,42.37,100.0,0
emp_1145,2025-05-15 10:15:06,Bahawalpur,47.3,48.68,59.76,12.37,126.65,39.18,0
emp_1711,2025-05-15 16:48:17,Bahawalpur,30.57,42.67,63.28,124.27,91.56,52.46,0
emp_1617,2025-05-15 12:35:17,Bahawalpur,52.7,47.84,68.58,108.22,186.13,58.47,0
emp_0266,2025-05-15 16:19:37,Bahawalpur,30.87,80.0,63.12,10.0,44.4,60.64,0
emp_0946,2025-05-15 10:13:29,Bahawalpur,28.65,33.19,87.47,51.07,167.64,77.54,1
emp_1585,2025-05-15 10:30:33,Bahawalpur,6.75,22.82,54.99,10.0,129.71,49.82,0
emp_1336,2025-05-15 15:30:50,Bahawalpur,46.05,41.82,47.81,98.34,178.52,58.13,0
emp_0169,2025-05-15 16:20:34,Bahawalpur,73.01,55.68,62.21,121.48,77.93,68.59,0
emp_1027,2025-05-15 10:32:29,Bahawalpur,38.59,35.56,87.27,123.36,117.59,57.62,0
emp_1364,2025-05-15 11:10:02,Bahawalpur,34.75,60.58,73.2,97.17,99.55,20.0,0
emp_0386,2025-05-15 16:36:35,Bahawalpur,28.81,49.48,50.67,47.38,120.94,32.01,0
emp_0146,2025-05-15 09:39:38,Bahawalpur,13.82,53.9,73.5,26.28,225.68,73.82,0
emp_0057,2025-05-15 10:24:39,Bahawalpur,21.89,37.98,54.02,77.67,130.61,20.0,0
emp_1170,2025-05-15 10:44:48,Bahawalpur,27.12,40.41,56.7,149.49,30.28,57.86,0
emp_0189,2025-05-15 10:53:44,Bahawalpur,41.62,37.84,60.24,150.13,168.54,49.42,0
emp_0131,2025-05-15 10:30:01,Bahawalpur,13.45,53.73,44.43,64.64,117.7,20.0,0
emp_0605,2025-05-15 07:35:00,Karachi,97.01,75.31,80.82,300.0,421.01,128.56,0
emp_0160,2025-05-15 10:05:45,Bahawalpur,22.7,58.17,83.73,37.06,117.78,66.61,0
emp_0360,2025-05-15 16:15:06,Bahawalpur,45.47,58.29,77.93,45.92,86.98,45.63,0
emp_0047,2025-05-15 12:42:55,Bahawalpur,42.5,40.55,72.96,10.0,64.0,31.52,0
emp_1314,2025-05-15 11:22:03,Bahawalpur,5.0,63.53,69.74,69.12,10.0,64.98,0
emp_0152,2025-05-15 16:12:06,Bahawalpur,21.79,47.94,85.53,92.44,60.69,50.5,0
emp_0504,2025-05-15 09:30:09,Bahawalpur,31.91,65.01,44.66,171.68,49.36,24.93,0
emp_1330,2025-05-15 12:19:08,Bahawalpur,7.04,66.79,71.64,113.42,163.25,48.26,0
emp_1201,2025-05-15 12:36:55,Bahawalpur,39.45,73.61,62.68,113.51,170.92,20.0,0
emp_0326,2025-05-15 10:43:40,Bahawalpur,6.13,36.91,70.15,78.1,184.17,20.0,0
emp_1921,2025-05-15 16:30:00,Bahawalpur,21.93,67.86,51.55,85.89,119.71,61.36,0
emp_0481,2025-05-15 15:05:42,Bahawalpur,30.41,36.18,68.99,102.37,98.76,71.99,1
emp_0626,2025-05-15 14:01:12,Bahawalpur,32.16,70.23,54.15,84.84,85.95,69.16,0
emp_1980,2025-05-15 15:03:36,Bahawalpur,13.67,61.65,42.49,100.84,43.14,31.82,0
emp_1473,2025-05-15 13:12:31,Bahawalpur,11.58,44.74,90.0,173.95,108.81,39.85,0
emp_0348,2025-05-15 09:49:06,Bahawalpur,15.57,73.88,32.63,125.39,58.74,85.45,0
emp_1375,2025-05-15 14:33:37,Bahawalpur,21.89,33.4,71.45,35.86,136.79,79.16,0
emp_0325,2025-05-15 12:39:34,Bahawalpur,40.14,76.14,70.53,106.58,116.07,20.0,0
emp_0164,2025-05-15 13:56:59,Bahawalpur,23.12,79.03,33.8,102.91,89.07,38.99,0
emp_1016,2025-05-15 12:27:59,Bahawalpur,38.34,44.78,46.17,97.17,125.6,73.22,0
emp_0923,2025-05-15 02:30:10,Karachi,96.04,78.27,95.82,535.74,385.07,158.61,1
emp_1335,2025-05-15 12:32:29,Bahawalpur,41.7,42.17,39.99,53.82,70.67,20.0,0
emp_0539,2025-05-15 09:38:22,Bahawalpur,13.8,33.4,67.78,187.37,84.81,20.0,0
emp_0561,2025-05-15 14:28:20,Bahawalpur,30.23,60.21,84.32,174.64,45.82,20.0,0
emp_0581,2025-05-15 15:28:02,Bahawalpur,24.71,50.19,43.23,132.0,57.6,20.84,0
emp_0478,2025-05-15 08:30:30,Karachi,98.36,70.0,78.36,300.0,627.7,151.54,0
emp_0327,2025-05-15 16:13:59,Bahawalpur,28.47,40.89,54.06,160.88,115.86,20.0,0
emp_0138,2025-05-15 14:06:22,Bahawalpur,30.79,67.45,49.43,69.92,75.23,73.31,0
emp_1327,2025-05-15 14:51:27,Bahawalpur,42.71,52.63,70.75,31.16,194.7,42.66,0
emp_1368,2025-05-15 12:35:08,Bahawalpur,24.59,28.44,49.21,155.94,145.79,41.18,0
emp_1246,2025-05-15 10:24:40,Bahawalpur,14.58,29.2,70.32,88.91,140.15,35.95,0
emp_0942,2025-05-15 09:32:53,Bahawalpur,52.8,65.41,68.46,119.3,144.85,50.7,0
emp_1176,2025-05-15 13:03:25,Bahawalpur,37.74,58.24,48.11,108.62,124.51,36.97,1
emp_0382,2025-05-15 16:18:02,Bahawalpur,42.34,40.1,49.47,141.05,131.6,59.2,0
emp_0140,2025-05-15 09:33:13,Bahawalpur,48.62,20.0,66.76,73.52,62.63,61.21,0
emp_1277,2025-05-15 09:51:16,Bahawalpur,31.78,23.96,47.74,150.01,74.14,29.23,0
emp_0198,2025-05-15 15:49:39,Bahawalpur,61.07,80.0,48.29,161.3,95.41,82.08,0
emp_0836,2025-05-15 09:51:55,Bahawalpur,14.23,37.62,90.0,79.06,103.76,46.42,0
emp_1476,2025-05-15 14:59:15,Bahawalpur,39.24,58.95,74.18,146.96,95.01,37.35,0
emp_0130,2025-05-15 11:43:49,Bahawalpur,30.5,55.73,49.23,70.01,92.58,27.4,0
emp_1035,2025-05-15 16:27:26,Bahawalpur,28.06,39.71,86.7,97.51,41.9,40.41,0
emp_0171,2025-05-15 16:50:17,Bahawalpur,33.46,52.41,68.59,86.9,185.04,25.3,0
emp_0780,2025-05-15 09:40:02,Bahawalpur,65.77,53.32,52.77,83.88,27.95,20.0,0
emp_1887,2025-05-15 09:34:15,Bahawalpur,32.52,58.87,71.05,69.26,154.53,20.0,1
emp_0916,2025-05-15 09:18:42,Bahawalpur,23.61,43.44,69.58,92.85,81.31,20.07,0
